SubjectNo,Subject,Condition,pType,trialsequence,stimulusNo,word1,word2,word3,word4,word5,word6,wl1,wl2,wl3,wl4,wl5,wl6,probeAns,probeACC,probeRT
23,15,4,0,81,7,784.7439935,617.2366692,634.1014579,750.6223773,917.5951313,734.1180914,3,3,3,3,3,3,j,1,1936.637159
23,15,4,1,82,31,617.2567657,667.3632469,684.0091371,717.4521051,767.373079,467.2588678,3,3,3,3,3,3,j,1,2687.257063
23,15,4,4,83,48,683.9380255,1001.039151,633.9564528,784.0709109,784.1061573,500.490976,3,3,3,3,3,3,f,1,1869.929309
23,15,4,5,86,87,700.6374034,667.3069769,900.9480043,700.6757418,700.6287468,617.3433359,3,3,3,3,3,3,f,1,2403.720723
23,15,4,0,87,3,884.244917,750.7479042,1267.963301,984.2961789,750.7509957,583.9121165,3,3,3,3,3,3,j,1,2320.234654
23,15,2,6,88,98,684.0221225,867.5149302,500.5311696,683.9748179,567.2875601,450.4277799,3,3,3,3,3,3,f,1,1469.440436
23,15,2,0,89,68,750.7061651,533.8390265,867.6518966,566.5050279,551.1641828,516.6220828,3,3,3,3,3,3,j,1,1385.857903
23,15,3,1,90,4,767.4661418,633.9001823,667.4637301,617.2088431,784.159645,783.9157032,3,3,3,2,3,3,j,1,1853.16284
23,15,3,4,93,99,850.7864894,800.8138831,683.9537937,750.8165417,767.4216204,684.0122286,3,3,3,2,3,3,f,1,2770.826608
23,15,1,0,94,9,533.8922055,734.1465359,734.023483,600.5073008,1284.72266,550.4991389,3,3,2,3,3,3,j,1,2053.309267
23,15,2,0,96,28,1051.049168,667.2859523,734.1125263,667.3063585,533.8411904,617.3145822,3,3,3,3,3,3,j,1,2320.451698
23,15,1,6,97,51,667.5023776,667.1551699,800.8546941,1217.982347,483.759135,550.5087231,3,3,2,3,3,3,f,1,1484.824566
23,15,3,5,99,36,750.7472858,667.3567542,634.0699214,550.4632737,850.8189535,750.8174693,3,3,3,2,3,3,f,1,2770.718705
23,15,2,4,101,177,800.7872934,583.7862808,750.4096623,717.8701148,583.9776625,533.8322246,3,3,3,3,3,3,f,1,1886.709074
23,15,1,7,105,166,717.5482595,617.2901574,667.3762323,900.8558695,767.2620835,667.4451795,3,3,2,3,3,3,f,1,1652.413204
23,15,4,1,108,102,800.7171098,650.61842,684.049021,834.1424549,850.8947021,566.2644869,3,3,3,3,3,3,j,1,1869.907976
23,15,3,4,110,189,684.0239773,700.7425246,567.2792122,683.6733683,884.4038346,750.7704743,3,3,3,2,3,3,f,1,2286.98616
23,15,4,2,111,134,750.8177785,817.2572604,667.4992861,1001.023692,550.5513898,500.5150922,3,3,3,3,3,3,f,1,1853.289294
23,15,2,5,114,185,934.3866445,650.718594,850.8764603,967.7016125,549.7438144,517.8544708,3,3,3,3,3,3,f,1,1653.01734
23,15,4,1,115,182,700.6970751,833.77886,584.3585711,767.3888472,967.6193707,650.6991158,3,3,3,3,3,3,j,1,2503.970477
23,15,2,5,118,130,734.3932609,717.3129744,1051.085342,967.646888,550.4301917,550.6685688,3,3,3,3,3,3,f,1,1352.656095
23,15,2,0,119,149,1017.669582,600.4501027,1218.005226,967.6181343,567.2696275,617.3275677,3,3,3,3,3,3,j,1,1636.258291
23,15,2,1,121,148,834.0951507,567.2374726,667.3552087,1034.342061,617.3346788,467.1828104,3,3,3,3,3,3,j,1,1436.122066
23,15,3,7,122,174,717.3633706,633.9434674,783.9929974,717.5117768,817.527792,634.0454966,3,3,3,2,3,3,f,1,2270.022743
23,15,2,2,123,127,783.9398189,667.526803,917.5400971,950.9524573,567.274265,550.621883,3,3,3,3,3,3,f,1,2020.066956
23,15,2,6,124,111,817.4486421,667.3465515,1067.677435,834.2132573,600.6269529,617.2218286,3,3,3,3,3,3,f,1,1452.83783
23,15,3,0,127,113,767.4281127,517.0620447,684.1649632,817.3497049,917.7849675,633.9076026,3,3,3,2,3,3,j,1,1719.407044
23,15,4,0,128,110,734.0432704,650.5973958,583.9631306,584.0391894,617.1646304,517.1857164,3,3,3,3,3,3,j,1,1586.651134
23,15,1,1,129,103,767.4420257,533.8915871,834.0252759,567.422362,800.7767815,567.2331443,3,3,2,3,3,3,j,1,1219.000474
23,15,2,1,131,167,750.7627448,583.9204644,750.776039,733.9520627,584.0951502,483.7118303,3,3,3,3,3,3,j,1,1152.478441
23,15,4,3,133,125,717.7909655,600.5873783,750.3561741,918.0211802,633.9706751,483.7517142,3,3,3,3,3,3,f,1,2320.314114
23,15,2,3,134,123,767.2524992,567.2479849,667.3790151,667.2958462,784.1386208,634.0640471,3,3,3,3,3,3,f,1,2486.955118
23,15,4,0,135,114,750.7646,617.3288045,667.2980101,650.5772993,867.6423118,500.3549377,3,3,3,3,3,3,j,1,2169.149993
23,15,4,6,136,184,934.314915,583.921392,750.7036915,750.6267061,684.242567,567.0742262,3,3,3,3,3,3,f,1,1718.57257
23,15,3,1,137,129,700.6445145,650.8249515,600.6022189,667.2825515,683.9670883,584.1068993,3,3,3,2,3,3,j,1,1686.012308
23,15,4,7,138,132,800.7276217,816.8179169,567.8969519,1100.920055,650.6276955,584.1566771,3,3,3,3,3,3,f,1,1869.754623
23,15,1,1,140,188,784.0820411,784.0217515,583.9356137,683.884847,917.7586869,583.8719234,3,3,2,3,3,3,j,1,1569.455832
23,15,2,0,141,117,834.6556919,533.8445916,716.7193508,734.7370679,467.1243755,450.4049011,3,3,3,3,3,3,j,1,2003.305433
23,15,2,5,144,147,784.1593362,517.1495425,667.4043676,717.1463273,500.6644255,700.7613843,3,3,3,3,3,3,f,1,1536.118913
23,15,3,0,146,121,1101.156268,483.8571446,817.3861881,667.3802519,1151.147116,817.5101685,3,3,3,2,3,3,j,1,2553.560939
23,15,3,0,147,156,767.3975043,600.6587986,784.1315097,600.4544315,717.3516219,717.4861147,3,3,3,2,3,3,j,1,2003.59266
23,15,2,0,149,119,683.8483633,617.220283,951.3132689,984.0661492,533.9085921,433.8295036,3,3,3,3,3,3,j,1,1502.89979
23,15,4,1,150,186,633.9484141,634.0563176,683.9247309,1484.79303,550.5649936,417.0886958,3,3,3,3,3,3,j,1,1819.745224
23,15,2,4,151,163,650.6109997,600.6421032,767.4945863,550.4580177,500.5324064,400.3308835,3,3,3,3,3,3,f,1,1419.409085
23,15,4,1,152,146,750.8851797,483.6682361,684.1850597,1101.05362,600.5941802,533.8207851,3,3,3,3,3,3,j,1,2954.27273
23,15,2,0,153,116,934.2264896,667.3533535,800.5421143,667.5932761,467.0062689,483.8055116,3,3,3,3,3,3,j,1,1302.459952
23,15,2,2,154,124,667.3057396,617.385075,800.6453803,734.0791351,517.0707018,517.275997,3,3,3,3,3,3,f,1,1536.264227
23,15,3,1,155,152,667.0222227,817.8629419,584.0209476,900.8067101,900.8861687,533.9385825,3,3,3,2,3,3,j,1,2036.514353
23,15,4,3,156,112,617.1803987,884.2334771,717.3989266,800.8083175,516.8542764,450.0910845,3,3,3,3,3,3,f,1,1119.152652
23,15,1,1,157,101,800.7925497,583.8641939,884.090018,1051.27827,1034.346698,533.8702537,3,3,2,3,3,3,j,1,1336.005568
23,15,2,1,160,145,1034.285481,683.9324604,851.0350697,800.2313892,501.0141074,550.1259593,3,3,3,3,3,3,j,1,1402.361571
23,15,1,4,161,126,733.9359848,700.7391234,1184.477852,900.9578987,866.7626977,551.1536705,3,3,2,3,3,3,f,1,1418.525142
23,15,4,4,162,198,683.4071651,601.1231854,984.2108455,1034.416264,617.3071619,500.5481741,3,3,3,3,3,3,f,1,2336.668448
23,15,2,0,164,181,750.7618167,517.1637647,967.5887623,684.0731371,517.2314746,467.1039698,3,3,3,3,3,3,j,1,1569.587233
23,15,1,0,172,192,834.0042522,784.0205142,717.4870423,867.6086115,549.8783072,651.3827108,3,3,2,3,3,3,j,1,1519.52682
23,15,4,0,175,171,800.7140183,550.4747136,600.7107408,817.6007583,567.2560236,583.904387,3,3,3,3,3,3,j,1,1902.523272
23,15,1,2,176,178,667.3091408,583.9269571,617.2345048,1101.199862,550.4985205,550.4320464,3,3,2,3,3,3,f,1,1152.206364
23,15,2,1,177,157,717.4972449,683.7157262,951.1463121,550.5053224,517.2886727,500.4449086,3,3,3,3,3,3,j,1,1569.517668
23,15,3,6,180,168,667.3799427,483.6886418,616.7320888,868.0705251,884.4208396,567.0637144,3,3,3,2,3,3,f,1,2653.662906
23,15,4,7,182,142,750.8786866,616.7042628,567.7265944,734.0574926,600.5913974,583.9068606,3,3,3,3,3,3,f,1,1502.817858
23,15,1,7,184,140,1134.474637,734.2767003,950.7527272,750.799228,750.8480782,500.4619132,3,3,2,3,3,3,f,1,2453.722083
23,15,3,5,186,165,600.7518615,717.3336893,667.3317109,717.2857667,750.8938368,667.2293721,3,3,3,2,3,3,f,1,1686.333236
23,15,4,0,187,199,800.4617277,683.8242481,1067.781937,917.7812571,583.9396333,483.1067668,3,3,3,3,3,3,j,1,2353.619497
23,15,1,1,188,141,650.9915991,734.2204298,567.2359271,683.8978324,1034.286099,500.6165029,3,3,2,3,3,3,j,1,1202.375608
23,15,1,0,189,194,733.9066132,617.3940413,917.6371796,633.907293,1584.976002,683.9952236,3,3,2,3,3,3,j,1,2653.089997
23,15,4,1,190,158,666.9656425,851.0802099,650.7668258,1017.725234,583.9121165,700.7162441,3,3,3,3,3,3,j,1,1519.497448
23,15,2,0,191,115,1001.03173,583.8580104,817.5024395,683.8755715,500.5725995,517.2945475,3,3,3,3,3,3,j,1,1569.493553
23,15,4,7,192,120,900.8768937,533.7351426,750.9414502,583.687034,967.8036417,467.1283946,3,3,3,3,3,3,f,1,1552.725228
23,15,1,1,194,187,900.7863039,634.1493805,699.9157798,684.8179493,750.7534693,950.8989686,3,3,2,3,3,3,j,1,2170.200583
23,15,3,2,196,135,666.6230722,784.784805,717.3754289,683.9813106,650.7210676,716.9357762,3,3,3,2,3,3,f,1,2220.087856
23,15,3,1,197,170,750.7763482,583.9334503,633.8547328,684.1266248,567.1663615,667.3960201,3,3,3,2,3,3,j,1,2119.114313
26,16,2,7,3,74,1284.680921,1201.266892,1284.455529,1401.295522,1017.204885,1518.857447,3,3,3,3,3,3,f,1,3705.226239
26,16,1,2,5,53,1101.27221,1518.090065,1384.666019,1467.579178,1201.728187,1267.950007,3,3,2,3,3,3,f,1,3171.150381
26,16,4,3,6,55,1134.430424,1150.483618,1852.494704,2351.950549,1368.431956,1134.594598,3,3,3,3,3,3,f,1,2370.391841
26,16,2,1,9,92,1151.295831,1501.324214,1568.275697,1885.16627,1568.25931,1101.299418,3,3,3,3,3,3,j,1,1269.269892
26,16,4,0,13,7,1151.139077,1434.807746,1550.806154,1585.673819,967.5702113,984.3168939,3,3,3,3,3,3,j,1,1584.953741
26,16,2,1,15,86,934.2054655,1101.101234,1468.170637,767.4244028,866.9902533,1385.327971,3,3,3,3,3,3,j,1,1269.333893
26,16,2,7,16,8,1067.643425,1117.761964,1518.25795,884.1697862,950.9410174,1000.988136,3,3,3,3,3,3,f,1,1685.038085
26,16,3,1,17,33,1001.032967,1034.25951,1217.961323,834.1526575,900.9325458,1468.113748,3,3,3,2,3,3,j,1,1769.787458
26,16,2,7,19,21,1201.221442,1217.877536,1618.289733,1368.035588,1334.709489,1184.274721,3,3,3,3,3,3,f,1,1818.895909
26,16,2,0,20,61,734.0460527,1251.205798,1618.364554,1201.055104,934.3368667,984.3202946,3,3,3,3,3,3,j,1,1352.261582
26,16,1,3,21,15,884.2294579,1317.207483,1001.186629,1001.579905,917.5938945,984.4779759,3,3,2,3,3,3,f,1,2136.845731
26,16,3,0,23,52,1034.391839,1101.13648,1651.674575,1000.913315,1101.073408,1267.961755,3,3,3,2,3,3,j,1,2003.29152
26,16,4,5,24,87,850.9580838,1084.418243,1117.736612,1000.970204,1217.959777,1084.419788,3,3,3,3,3,3,f,1,2754.201743
26,16,1,0,25,18,1701.869173,1834.991769,1418.142069,1234.583406,700.6290555,1017.720287,3,3,2,3,3,3,j,1,2337.726458
26,16,4,0,26,3,1501.621953,1651.573474,967.629883,1551.536434,1117.798448,1151.097029,3,3,3,3,3,3,j,1,1903.109166
26,16,1,1,28,16,1351.418761,1301.36484,1401.308817,1084.260252,1050.421225,1568.988972,3,3,2,3,3,3,j,1,2320.374403
26,16,1,0,29,46,1051.042057,1551.55282,1568.234266,1151.151754,700.7066594,1051.06741,3,3,2,3,3,3,j,1,2102.434105
26,16,1,0,30,50,1368.071144,1501.49488,984.2875218,1067.762768,717.3398728,1601.000133,3,3,2,3,3,3,j,1,1836.636293
26,16,2,4,34,73,1134.470308,1567.715773,1852.415245,1551.530251,749.8175842,1118.637559,3,3,3,3,3,3,f,1,1502.887423
26,16,2,2,35,90,1017.664016,1384.736202,1301.42513,1484.692855,1534.813559,1268.022664,3,3,3,3,3,3,f,1,1903.324664
26,16,2,6,37,13,1117.724863,900.9888163,1534.844168,934.2468954,1050.991352,1134.55997,3,3,3,3,3,3,f,1,1769.785912
26,16,2,1,38,37,967.659255,1084.478223,1451.438486,767.4692338,767.368441,700.7116065,3,3,3,3,3,3,j,1,885.6260194
26,16,1,4,44,25,1084.391654,1234.464063,1434.918123,1885.133188,684.0749923,1234.552179,3,3,2,3,3,3,f,1,1986.706848
26,16,4,1,45,10,1151.935522,1317.996508,1117.795356,1618.29839,934.199282,967.6011293,3,3,3,3,3,3,j,1,1953.344575
26,16,1,3,48,58,1017.677621,1234.598865,1668.590069,1184.263282,1351.334664,1368.040843,3,3,2,3,3,3,f,1,1719.835876
26,16,3,2,49,65,984.16756,1134.622734,1334.657856,1201.21124,1084.515634,1284.51953,3,3,3,2,3,3,f,1,2087.023076
26,16,3,1,51,4,950.7586015,967.8132264,1317.930034,1351.41907,750.7550153,884.1357767,3,3,3,2,3,3,j,1,1385.061459
26,16,1,1,55,88,734.0451255,1217.786327,901.0871351,850.7867991,900.9207967,850.8477071,3,3,2,3,3,3,j,1,1836.349375
26,16,2,1,56,81,984.327097,1067.852739,1851.695476,784.1417128,750.7547061,667.3023389,3,3,3,3,3,3,j,1,1185.814124
26,16,4,1,57,24,1034.856225,1167.878649,2335.712466,867.6015004,900.4462073,634.3327235,3,3,3,3,3,3,j,1,852.1954184
26,16,2,3,58,69,868.0392979,834.2138752,1084.388252,617.2286309,667.3638653,717.4471579,3,3,3,3,3,3,f,1,1703.066314
26,16,2,0,59,68,817.5148065,684.0177937,1418.066011,1201.256689,700.6720314,800.7736895,3,3,3,3,3,3,j,1,1252.257007
26,16,4,7,60,54,867.3980609,867.6429302,1568.218498,1618.291897,867.5331715,1051.050405,3,3,3,3,3,3,f,1,1319.312682
26,16,1,1,63,43,1067.753802,917.5920398,967.5779408,1367.487723,968.5051688,1050.736588,3,3,2,3,3,3,j,1,1319.352876
26,16,4,1,64,45,900.8583426,917.6498558,984.2794831,1167.88174,967.6036029,1101.095359,3,3,3,3,3,3,j,1,1668.611403
26,16,2,0,68,28,1067.794304,1101.031359,1734.970189,1534.956709,800.7412259,750.7921164,3,3,3,3,3,3,j,1,1603.099458
26,16,2,1,69,6,1067.568604,917.6167739,1418.055189,950.9518389,500.4841741,784.1488239,3,3,3,3,3,3,j,1,1436.171844
26,16,3,1,72,67,1117.778969,1101.167398,1418.020871,866.8115479,834.9048905,834.1644066,3,3,3,2,3,3,j,1,1469.347372
26,16,4,0,75,80,1001.023692,1451.418081,1134.026636,717.898869,984.3175118,600.5459484,3,3,3,3,3,3,j,1,2003.371597
26,16,3,1,76,47,1167.803518,1051.064627,884.2535736,950.9246307,700.722428,766.9711462,3,3,3,2,3,3,j,1,1536.262372
26,16,3,3,77,77,951.6756264,1184.431785,884.2909844,900.8725653,567.2130478,850.9324221,3,3,3,2,3,3,f,1,1768.72079
26,16,3,1,81,66,1000.895382,1084.807499,1117.410427,1050.975274,1351.400828,1034.380399,3,3,3,2,3,3,j,1,1336.064312
26,16,3,6,82,41,1084.460909,1017.68906,1017.61733,1168.009741,667.1910342,900.8932798,3,3,3,2,3,3,f,1,1202.574101
26,16,1,1,83,19,783.9676454,917.6953053,600.6516875,950.9128821,834.1832664,1050.985168,3,3,2,3,3,3,j,1,1102.421428
26,16,3,1,85,63,1001.033276,1151.174633,1868.470293,634.0117957,834.2420105,817.4486426,3,3,3,2,3,3,j,1,1569.944336
26,16,4,4,86,35,734.7178985,1318.011967,1184.499804,933.6186438,734.7243917,1201.187433,3,3,3,3,3,3,f,1,1536.19528
26,16,1,7,87,26,750.8162325,984.2494926,917.5874018,667.3298557,1001.101296,583.9077877,3,3,2,3,3,3,f,1,1620.142952
26,16,3,4,88,56,884.6224244,1818.478518,900.9133768,1184.604925,466.6847228,701.0461381,3,3,3,2,3,3,f,1,2036.655957
26,16,4,1,89,31,951.5043418,934.3733494,850.7552627,750.8731214,817.5639664,867.4413455,3,3,3,3,3,3,j,1,1619.672691
26,16,4,4,90,48,917.6099719,1685.037158,1067.693512,1034.367104,817.5120242,550.6497086,3,3,3,3,3,3,f,1,1886.603025
26,16,1,5,91,57,1134.464743,1217.902579,1368.021365,900.9149228,1151.075696,934.3690211,3,3,2,3,3,3,f,1,2136.875721
26,16,2,1,92,23,1568.334131,884.1654575,716.6315443,584.6025129,750.8041747,383.7904236,3,3,3,3,3,3,j,1,1452.814333
26,16,3,1,97,97,1051.081941,884.1586555,1201.251742,583.8583191,1918.6012,1101.131224,3,3,3,2,3,3,j,1,2420.474207
26,16,3,0,98,40,700.6890364,1267.455939,918.0329288,634.0999119,867.2620216,567.411541,3,3,3,2,3,3,j,1,2270.69057
26,16,2,1,100,148,650.6842747,934.3275917,750.6449474,600.5722284,734.1335504,550.5380952,3,3,3,3,3,3,j,1,885.4995654
26,16,4,1,103,182,767.3430885,900.9161592,550.5365497,1034.344225,734.0828455,767.4577939,3,3,3,3,3,3,j,1,902.2419187
26,16,2,1,104,157,817.4885265,784.1169788,684.0023347,800.8148107,850.834412,517.2123061,3,3,3,3,3,3,j,1,1084.658165
26,16,2,4,106,177,767.4479,884.1759698,1334.705779,717.3466748,550.5739599,684.0310888,3,3,3,3,3,3,f,1,1069.020508
26,16,4,0,107,171,917.5601942,1134.364878,1334.777199,1418.052098,684.0406731,967.6573998,3,3,3,3,3,3,j,1,2053.269383
26,16,2,0,109,117,817.4631735,984.351831,1284.355355,917.818977,784.0965725,600.592325,3,3,3,3,3,3,j,1,1469.466097
26,16,2,3,111,162,1684.984906,1101.088557,967.698521,683.9939873,600.6884798,433.7611753,3,3,3,3,3,3,f,1,1919.933761
26,16,2,6,112,111,817.4718306,917.5617401,1234.643696,834.1053533,584.0586671,567.2077918,3,3,3,3,3,3,f,1,1102.421429
26,16,4,7,114,120,800.7297865,767.3968854,950.9703894,1084.485644,600.5338905,617.33035,3,3,3,3,3,3,f,1,1602.847168
26,16,4,0,115,114,667.1916526,901.0726041,900.8608162,1134.437535,934.3529437,733.9956569,3,3,3,3,3,3,j,1,1169.171326
26,16,2,0,116,115,1201.164245,1184.543707,1217.880318,667.5240202,600.4102188,500.5599232,3,3,3,3,3,3,j,1,1302.707605
26,16,1,7,118,137,1000.956291,1051.090907,984.3342076,1234.56331,800.7470998,1301.332686,3,3,2,3,3,3,f,1,1819.727292
26,16,1,7,120,166,750.7778946,667.4037492,733.4691249,684.6599588,633.8547328,550.5334577,3,3,2,3,3,3,f,1,1052.435218
26,16,1,2,121,190,634.0875444,650.5967774,699.9865817,701.3989114,483.8429224,617.4169201,3,3,2,3,3,3,f,1,1019.170646
26,16,4,0,123,199,750.7002903,884.2684147,1184.468577,984.3648165,917.5676145,834.1690442,3,3,3,3,3,3,j,1,1386.020223
26,16,2,0,125,181,917.4229186,734.1592126,1051.104202,633.9063658,550.5581917,734.051927,3,3,3,3,3,3,j,1,1035.73584
26,16,4,1,126,146,750.8468414,817.5002751,1484.705223,1067.670942,784.1791236,567.2473665,3,3,3,3,3,3,j,1,1119.175221
26,16,2,1,128,167,634.091564,650.6759268,600.4436105,700.8235292,600.506064,600.6269534,3,3,3,3,3,3,j,1,752.1738377
26,16,3,1,129,129,483.7888158,667.3227446,583.8957299,684.0623156,583.9501456,533.8408817,3,3,3,2,3,3,j,1,768.9044429
26,16,4,7,133,142,517.1931367,533.8337701,550.5785979,467.14509,517.2286923,483.7742848,3,3,3,3,3,3,f,1,1353.15913
26,16,2,2,134,127,617.1924565,533.893133,633.922752,567.3203333,467.0223459,383.7264236,3,3,3,3,3,3,f,1,1636.227682
26,16,4,7,135,100,533.4228715,583.8536816,684.1318812,717.3055541,550.5550997,417.110648,3,3,3,3,3,3,f,1,985.6513105
26,16,3,5,136,165,567.3027099,533.8214035,517.1257355,700.7570555,550.5612837,433.7982768,3,3,3,2,3,3,f,1,1451.79095
26,16,4,4,137,198,700.8235296,767.3950302,1568.210151,834.1644066,884.2421342,866.8835866,3,3,3,3,3,3,f,1,1787.0953
26,16,1,6,139,107,750.7664547,850.937678,633.1321816,835.0709197,550.4635829,716.4219208,3,3,2,3,3,3,f,1,1436.114646
26,16,2,3,140,123,683.9670883,650.5315406,1267.915997,550.5872546,550.6855738,633.8547328,3,3,3,3,3,3,f,1,1269.272056
26,16,2,1,141,145,617.2712971,550.6948489,733.9869994,499.8976621,517.8955914,700.5610364,3,3,3,3,3,3,j,1,1318.348353
26,16,2,0,142,149,617.301906,550.2582882,967.9671973,550.5294381,634.1190808,483.7455312,3,3,3,3,3,3,j,1,1369.389483
26,16,1,7,146,140,550.5813803,1317.99187,1167.830416,850.825137,600.5951078,450.4518961,3,3,2,3,3,3,f,1,884.2854192
26,16,4,3,149,125,700.7774613,1251.051209,967.1268486,868.1957424,633.9029651,533.8578862,3,3,3,3,3,3,f,1,1569.531891
26,16,4,2,151,134,1518.118819,1117.078988,701.4149884,1201.22639,517.0852332,533.8804568,3,3,3,3,3,3,f,1,1019.092114
26,16,2,0,152,116,683.9893493,717.3636798,850.9011948,834.1724453,533.7586403,734.0921201,3,3,3,3,3,3,j,1,1167.82918
26,16,4,0,153,180,551.0671004,650.1045646,684.8776205,717.3599699,499.8862222,584.266745,3,3,3,3,3,3,j,1,1601.993834
26,16,1,1,154,141,867.4503118,917.6192475,600.1539091,901.3672518,567.1363715,467.1896119,3,3,2,3,3,3,j,1,1536.291125
26,16,4,3,156,112,684.0171758,750.7383195,533.0762817,751.5121945,617.3309688,617.2610945,3,3,3,3,3,3,f,1,1185.900385
26,16,4,7,161,132,684.2026832,934.1980452,1617.987665,834.3134308,683.9772915,517.2330206,3,3,3,3,3,3,f,1,1001.312774
26,16,1,0,162,194,767.4831464,600.5042093,767.804693,800.7668876,1034.368959,683.8907213,3,3,2,3,3,3,j,1,2002.876602
26,16,1,1,164,188,750.9856629,717.1784816,500.5104542,484.1134539,566.9926032,500.6406191,3,3,2,3,3,3,j,1,717.6651293
26,16,2,5,165,147,517.2231272,583.7074397,450.6367855,467.1215927,450.4874516,400.235347,3,3,3,3,3,3,f,1,1502.034398
26,16,3,1,166,170,534.5006697,550.6728971,533.9373453,600.2092524,517.0892528,784.3497903,3,3,3,2,3,3,j,1,2186.181738
26,16,3,3,169,164,700.5063114,617.3000508,650.6508836,600.5462576,533.8149108,400.4644486,3,3,3,2,3,3,f,1,1285.113772
26,16,1,0,171,192,717.4146944,867.4781378,534.0239154,733.9319661,450.0230644,450.8689786,3,3,2,3,3,3,j,1,1853.210144
26,16,1,3,172,153,700.7394326,767.3696782,717.3169935,834.2095469,667.4093148,517.0221608,3,3,2,3,3,3,f,1,1853.257448
26,16,4,1,174,186,684.0443835,767.4247115,517.0901804,550.7300952,617.1964756,517.1699487,3,3,3,3,3,3,j,1,1486.381591
26,16,2,0,175,119,533.8619058,583.9210823,349.9201704,450.8572295,383.725496,383.7762014,3,3,3,3,3,3,j,1,1819.875388
26,16,1,1,182,187,934.3025475,533.8285146,667.4884646,567.1051443,600.5722284,684.0759199,3,3,2,3,3,3,j,1,1186.072907
26,16,2,2,186,124,717.5365109,850.7608278,934.2490598,717.4307718,800.7987333,567.2130478,3,3,3,3,3,3,f,1,2136.821615
26,16,4,6,187,184,1034.410699,734.0228646,750.7955176,917.0005796,484.3648165,550.6085884,3,3,3,3,3,3,f,1,2621.335765
26,16,4,1,188,128,650.4721781,650.744874,517.1257355,517.1922091,483.8120043,433.7961129,3,3,3,3,3,3,j,1,1034.823143
26,16,2,5,189,185,1234.58959,567.2179945,500.5048895,517.2793977,450.4735386,450.3443018,3,3,3,3,3,3,f,1,1719.652842
26,16,3,3,190,183,784.2901191,800.6830998,567.216449,500.5277689,550.4812058,433.783127,3,3,3,2,3,3,f,1,1987.060857
26,16,2,4,195,163,1218.153014,483.4113084,633.8250516,467.3222499,433.7896197,417.009546,3,3,3,3,3,3,f,1,1105.146532
26,16,3,4,197,189,634.4601051,467.1522016,633.9598536,383.1723747,517.6865868,934.3940644,3,3,3,2,3,3,f,1,1653.029398
28,17,4,1,2,45,817.4942044,884.2239642,1000.957836,834.1447217,2469.17116,1034.294735,3,3,3,3,3,3,j,1,1218.144531
28,17,1,1,3,19,1151.377052,917.3685542,1084.409843,917.6254817,1067.646784,800.9132524,3,3,2,3,3,3,j,1,1486.142295
28,17,3,1,5,47,1117.662954,1034.457982,1134.340988,1434.814589,1201.207714,850.7899828,3,3,3,2,3,3,j,1,1769.779562
28,17,2,6,9,98,984.3051545,583.9346347,1284.824204,967.4981929,800.7731944,817.463905,3,3,3,3,3,3,f,1,1285.850369
28,17,1,3,12,58,934.2945497,684.0028395,884.3182637,1134.338824,800.7750495,1051.161678,3,3,2,3,3,3,f,1,1436.006782
28,17,2,1,14,37,734.0916665,850.8218284,1301.269426,900.9211675,967.6076421,750.8516331,3,3,3,3,3,3,j,1,1035.751277
28,17,2,4,15,73,617.2727706,950.9444486,784.1260782,617.2684419,600.5962824,634.0417032,3,3,3,3,3,3,f,1,1302.614973
28,17,1,1,18,38,817.4824556,984.3320531,867.4398818,1501.544039,1051.091494,667.289559,3,3,2,3,3,3,j,1,1152.36395
28,17,4,1,19,31,600.6228717,900.9561046,1051.018219,867.4686354,984.3020628,600.7014031,3,3,3,3,3,3,j,1,1069.269664
28,17,2,1,21,23,633.856196,700.7284871,1101.073345,667.2824479,717.445787,533.8201456,3,3,3,3,3,3,j,1,902.3471003
28,17,4,4,22,35,717.3236614,784.143083,767.4839088,767.658904,833.9867312,950.9614535,3,3,3,3,3,3,f,1,1085.835775
28,17,4,4,23,48,884.3451623,650.5441238,717.4253812,950.9475403,1117.705003,483.8141785,3,3,3,3,3,3,f,1,1436.163845
28,17,4,0,26,7,583.8307505,783.9983873,767.4931842,1084.421591,934.3607139,684.1163081,3,3,3,3,3,3,j,1,1753.125953
28,17,3,1,27,33,1217.812782,667.3492305,750.7681549,633.8898964,750.8485414,884.1918096,3,3,3,2,3,3,j,1,1252.641469
28,17,1,1,28,43,817.5300693,667.2323608,650.708607,1401.384627,1051.159823,951.0811056,3,3,2,3,3,3,j,1,752.0784548
28,17,3,6,34,49,717.4148691,1151.127853,834.1799681,667.3316073,900.956723,850.9266399,3,3,3,2,3,3,f,1,2286.94177
28,17,3,1,36,4,683.9521342,667.3495397,667.369327,734.07157,1534.909383,717.4637194,3,3,3,2,3,3,j,1,2019.099214
28,17,3,0,40,34,1351.355162,1901.84252,1301.399282,1117.752307,1301.303745,717.4089948,3,3,3,2,3,3,j,1,3738.473349
28,17,1,6,44,62,817.5727358,700.6848929,684.0182984,1084.419118,2435.757584,834.0921613,3,3,2,3,3,3,f,1,2837.474887
28,17,4,2,46,27,1034.34946,1601.56865,867.7147417,1034.204764,984.388942,734.0415797,3,3,3,3,3,3,f,1,2970.931005
28,17,1,0,47,9,1134.631616,1317.903248,2302.273948,1234.24471,1001.382648,1267.881204,3,3,2,3,3,3,j,1,3171.194179
